           3 COMPLEXREGION
         256 COMPRESSION_ENGINE_MAXIMUM
           0 COMPRESSION_ENGINE_STANDARD
           1 COMPRESSION_FORMAT_DEFAULT
           2 COMPRESSION_FORMAT_LZNT1
           0 COMPRESSION_FORMAT_NONE
           2 CONNDLG_CONN_POINT
           8 CONNDLG_HIDE_BOX
          32 CONNDLG_NOT_PERSIST
          16 CONNDLG_PERSIST
           1 CONNDLG_RO_PATH
           4 CONNDLG_USE_MRU
         512 CONNECT_CURRENT_MEDIA
        1024 CONNECT_DEFERRED
           8 CONNECT_INTERACTIVE
         256 CONNECT_LOCALDRIVE
          32 CONNECT_NEED_DRIVE
          16 CONNECT_PROMPT
         128 CONNECT_REDIRECT
          64 CONNECT_REFCOUNT
   _16777216 CONNECT_RESERVED
           4 CONNECT_TEMPORARY
           1 CONNECT_UPDATE_PROFILE
           2 CONNECT_UPDATE_RECENT
           1 CONSOLE_TEXTMODE_BUFFER
           2 CONTAINER_INHERIT_ACE
         304 CONTEXT32_LENGTH
      131072 CONTEXT_ALPHA
           1 CONTEXT_CONTROL
           8 CONTEXT_DEBUG_REGISTERS
           2 CONTEXT_FLOATING_POINT
           4 CONTEXT_INTEGER
     1048576 CONTEXT_PORTABLE_32BIT
       65536 CONTEXT_R4000
       65536 CONTEXT_i386
       65536 CONTEXT_i486
           1 COPY_FILE_FAIL_IF_EXISTS
           2 COPY_FILE_RESTARTABLE
           4 CPS_CANCEL
           1 CPS_COMPLETE
           2 CPS_CONVERT
           3 CPS_REVERT
           0 CP_ACP
           1 CP_INSTALLED
           2 CP_MACCP
           0 CP_NONE
           1 CP_OEMCP
           1 CP_RECTANGLE
           2 CP_REGION
           2 CP_SUPPORTED
       65000 CP_UTF7
       65001 CP_UTF8
        1004 CP_WINANSI
        1200 CP_WINUNICODE
           2 CREATE_ALWAYS
    67108864 CREATE_DEFAULT_ERROR_MODE
        8192 CREATE_FORCEDOS
           1 CREATE_NEW
          16 CREATE_NEW_CONSOLE
         512 CREATE_NEW_PROCESS_GROUP
   134217728 CREATE_NO_WINDOW
           3 CREATE_PROCESS_DEBUG_EVENT
        2048 CREATE_SEPARATE_WOW_VDM
        4096 CREATE_SHARED_WOW_VDM
           4 CREATE_SUSPENDED
           2 CREATE_THREAD_DEBUG_EVENT
        1024 CREATE_UNICODE_ENVIRONMENT
           4 CRYPT_CREATE_SALT
           2 CRYPT_DECRYPT
          16 CRYPT_DELETEKEYSET
           1 CRYPT_ENCRYPT
           4 CRYPT_EXPORT
           1 CRYPT_EXPORTABLE
           1 CRYPT_FIRST
           1 CRYPT_IMPL_HARDWARE
           3 CRYPT_IMPL_MIXED
           2 CRYPT_IMPL_SOFTWARE
           4 CRYPT_IMPL_UNKNOWN
          32 CRYPT_MAC
           1 CRYPT_MODE_CBC
           6 CRYPT_MODE_CBCI
           9 CRYPT_MODE_CBCOFM
          10 CRYPT_MODE_CBCOFMI
           4 CRYPT_MODE_CFB
           7 CRYPT_MODE_CFBP
           5 CRYPT_MODE_CTS
           2 CRYPT_MODE_ECB
           3 CRYPT_MODE_OFB
           8 CRYPT_MODE_OFBP
           8 CRYPT_NEWKEYSET
           2 CRYPT_NEXT
           8 CRYPT_READ
           8 CRYPT_UPDATE_KEY
           1 CRYPT_USERDATA
           2 CRYPT_USER_PROTECTED
  _268435456 CRYPT_VERIFYCONTEXT
          16 CRYPT_WRITE
        4096 CS_BYTEALIGNCLIENT
        8192 CS_BYTEALIGNWINDOW
          64 CS_CLASSDC
           8 CS_DBLCLKS
       16384 CS_GLOBALCLASS
           2 CS_HREDRAW
       65536 CS_IME
        8192 CS_INSERTCHAR
           4 CS_KEYCVTWINDOW
         512 CS_NOCLOSE
         256 CS_NOKEYCVT
       16384 CS_NOMOVECARET
          32 CS_OWNDC
         128 CS_PARENTDC
        2048 CS_SAVEBITS
           1 CS_VREDRAW
           3 CTLCOLOR_BTN
           4 CTLCOLOR_DLG
           1 CTLCOLOR_EDIT
           2 CTLCOLOR_LISTBOX
           7 CTLCOLOR_MAX
           0 CTLCOLOR_MSGBOX
           5 CTLCOLOR_SCROLLBAR
           6 CTLCOLOR_STATIC
           1 CTRL_BREAK_EVENT
           2 CTRL_CLOSE_EVENT
           0 CTRL_C_EVENT
           5 CTRL_LOGOFF_EVENT
           6 CTRL_SHUTDOWN_EVENT
          61 CTRY_AUSTRALIA
          43 CTRY_AUSTRIA
          32 CTRY_BELGIUM
          55 CTRY_BRAZIL
         359 CTRY_BULGARIA
           2 CTRY_CANADA
         385 CTRY_CROATIA
          42 CTRY_CZECH
           0 CTRY_DEFAULT
          45 CTRY_DENMARK
         358 CTRY_FINLAND
          33 CTRY_FRANCE
          49 CTRY_GERMANY
          30 CTRY_GREECE
         852 CTRY_HONG_KONG
          36 CTRY_HUNGARY
         354 CTRY_ICELAND
         353 CTRY_IRELAND
          39 CTRY_ITALY
          81 CTRY_JAPAN
          52 CTRY_MEXICO
          31 CTRY_NETHERLANDS
          64 CTRY_NEW_ZEALAND
          47 CTRY_NORWAY
          48 CTRY_POLAND
         351 CTRY_PORTUGAL
          86 CTRY_PRCHINA
          40 CTRY_ROMANIA
           7 CTRY_RUSSIA
          65 CTRY_SINGAPORE
          42 CTRY_SLOVAK
         386 CTRY_SLOVENIA
          82 CTRY_SOUTH_KOREA
          34 CTRY_SPAIN
          46 CTRY_SWEDEN
          41 CTRY_SWITZERLAND
         886 CTRY_TAIWAN
          90 CTRY_TURKEY
          44 CTRY_UNITED_KINGDOM
           1 CTRY_UNITED_STATES
           1 CT_CTYPE1
           2 CT_CTYPE2
           4 CT_CTYPE3
          28 CURVECAPS
           2 CUR_BLOB_VERSION
           0 CWP_ALL
           2 CWP_SKIPDISABLED
           1 CWP_SKIPINVISIBLE
           4 CWP_SKIPTRANSPARENT
           4 DACL_SECURITY_INFORMATION
          16 DATABITS_16
          32 DATABITS_16X
           1 DATABITS_5
           2 DATABITS_6
           4 DATABITS_7
           8 DATABITS_8
           2 DATE_LONGDATE
           1 DATE_SHORTDATE
           4 DATE_USE_ALT_CALENDAR
       65538 DBG_CONTINUE
  1073807368 DBG_CONTROL_BREAK
  1073807365 DBG_CONTROL_C
 _2147418111 DBG_EXCEPTION_NOT_HANDLED
  1073807364 DBG_TERMINATE_PROCESS
  1073807363 DBG_TERMINATE_THREAD
         257 DCBA_FACEDOWNCENTER
         258 DCBA_FACEDOWNLEFT
         256 DCBA_FACEDOWNNONE
         259 DCBA_FACEDOWNRIGHT
           1 DCBA_FACEUPCENTER
           2 DCBA_FACEUPLEFT
           0 DCBA_FACEUPNONE
           3 DCBA_FACEUPRIGHT
           2 DCB_ACCUMULATE
           8 DCB_DISABLE
           4 DCB_ENABLE
           1 DCB_RESET
           1 DCTT_BITMAP
           2 DCTT_DOWNLOAD
           8 DCTT_DOWNLOAD_OUTLINE
           4 DCTT_SUBDEV
           2 DCX_CACHE
           8 DCX_CLIPCHILDREN
          16 DCX_CLIPSIBLINGS
          64 DCX_EXCLUDERGN
         256 DCX_EXCLUDEUPDATE
         128 DCX_INTERSECTRGN
         512 DCX_INTERSECTUPDATE
        1024 DCX_LOCKWINDOWUPDATE
           4 DCX_NORESETATTRS
          32 DCX_PARENTCLIP
     2097152 DCX_VALIDATE
           1 DCX_WINDOW
           1 DC_ACTIVE
          19 DC_BINADJUST
          12 DC_BINNAMES
          12 DC_BINNAMES
           6 DC_BINS
           6 DC_BINS
          22 DC_COLLATE
          18 DC_COPIES
          18 DC_COPIES
          21 DC_DATATYPE_PRODUCED
          11 DC_DRIVER
          11 DC_DRIVER
           7 DC_DUPLEX
           7 DC_DUPLEX
          20 DC_EMF_COMPLIANT
          13 DC_ENUMRESOLUTIONS
          13 DC_ENUMRESOLUTIONS
           9 DC_EXTRA
           9 DC_EXTRA
           1 DC_FIELDS
           1 DC_FIELDS
          14 DC_FILEDEPENDENCIES
          14 DC_FILEDEPENDENCIES
       21323 DC_HASDEFID
           4 DC_ICON
          16 DC_INBUTTON
           5 DC_MAXEXTENT
           5 DC_MAXEXTENT
           4 DC_MINEXTENT
           4 DC_MINEXTENT
          17 DC_ORIENTATION
          17 DC_ORIENTATION
          16 DC_PAPERNAMES
          16 DC_PAPERNAMES
           2 DC_PAPERS
           2 DC_PAPERS
           3 DC_PAPERSIZE
           3 DC_PAPERSIZE
           8 DC_SIZE
           8 DC_SIZE
           2 DC_SMALLCAP
           8 DC_TEXT
          15 DC_TRUETYPE
          15 DC_TRUETYPE
          10 DC_VERSION
          10 DC_VERSION
           4 DDD_EXACT_MATCH_ON_REMOVE
           8 DDD_NO_BROADCAST_SYSTEM
           1 DDD_RAW_TARGET_PATH
           2 DDD_REMOVE_DEFINITION
       32768 DDE_FACK
       32768 DDE_FACKREQ
         272 DDE_FAPPSTATUS
       16384 DDE_FBUSY
       16384 DDE_FDEFERUPD
